Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	24999758	Proteomic Analysis of the EWS-Fli-1 Interactome Reveals the Role of the Lysosome in EWS-Fli-1 Turnover.	Pubmed	7.238E-5	1.000E0	8.137E-3	9.702E-2	27	425	KCTD12,NACA,CA2,PAX9,SRSF11,CLIC1,ZRANB2,C1orf35,SOX7,CDCA8,GMNN,EN2,LRRC59,S100A9,SRSF6,PELP1,GAPDH,NUP210,C11orf58,CKAP4,GTF2A1,HDGF,U2AF2,HNRNPD,SUMO2P1,HSPE1,BAG6
Pubmed	25948554	Disruption of the lamin A and matrin-3 interaction by myopathic LMNA mutations.	Pubmed	7.517E-5	1.000E0	8.431E-3	1.005E-1	11	96	HNRNPM,SFPQ,SNRPD3,LUC7L3,SF3B1,U2AF2,HNRNPA2B1,HNRNPK,HNRNPL,ILF3,LMNB1
Pubmed	30442662	Ubiquilin 2 modulates ALS/FTD-linked FUS-RNA complex dynamics and stress granule formation.	Pubmed	7.520E-5	1.000E0	8.431E-3	1.005E-1	20	269	ACADM,NACA,HNRNPM,ALDH1L2,PSMD13,LRRC59,DHRS7,GAPDH,MTHFD2,SF3B1,TMPO,HNRNPA2B1,HNRNPK,HSPA1A,HSPA1L,ARMC6,HSPD1,IDH2,INSR,BAG6
Pubmed	16094384	Quantitative phosphoproteome analysis using a dendrimer conjugation chemistry and tandem mass spectrometry.	Pubmed	7.544E-5	1.000E0	8.447E-3	1.007E-1	10	80	AGO4,NCOA5,NEU1,ZNF598,C1orf43,KDM4A,UBAP2L,C11orf58,HNRNPD,ILF3
Pubmed	31056398	Mitochondrial ClpP-Mediated Proteolysis Induces Selective Cancer Cell Lethality.	Pubmed	7.620E-5	1.000E0	8.504E-3	1.014E-1	17	207	ABAT,ACADM,ACADSB,NIPSNAP1,BCKDHA,ALDH1L2,MRPL55,PPIF,MRPS36,SHMT2,MTHFD2,MARS2,HSPA1L,HSPE1,GFM1,IBA57,HSD17B8
Pubmed	20186120	A functional peptidyl-tRNA hydrolase, ICT1, has been recruited into the human mitochondrial ribosome.	Pubmed	7.620E-5	1.000E0	8.504E-3	1.014E-1	17	207	MRPS18B,NIPSNAP1,ALDH1L2,SLC25A3,MRPL50,MRPL55,PTCD3,MRPL4,SLC25A13,MRM1,MRPL51,NOA1,SHMT2,HSPD1,DAP3,ISCA1,PUSL1
Pubmed	12571103	Tlx and Pax6 co-operate genetically to establish the pallio-subpallial boundary in the embryonic mouse telencephalon.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	ASCL1,PAX6,DBX1,DLX1,PPP1R1B
Pubmed	32253239	 is required to specify a subset of ventromedial hypothalamic neurons.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	ASCL1,DLX1,DLX2,GAD1,SATB2
Pubmed	15194762	Nef proteins from simian immunodeficiency virus-infected chimpanzees interact with p21-activated kinase 2 and modulate cell surface expression of various human receptors.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	HLA-DMA,HLA-DMB,HLA-DOA,HLA-DPA1,HLA-DPB1
Pubmed	19168674	Sall genes regulate region-specific morphogenesis in the mouse limb by modulating Hox activities.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	TBX4,HOXA13,HOXD11,HOXD12,HOXD13
Pubmed	24904546	The activity of Nef on HIV-1 infectivity.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	HLA-DMA,HLA-DMB,HLA-DOA,HLA-DPA1,HLA-DPB1
Pubmed	10654602	Retinoic acid synthesis and hindbrain patterning in the mouse embryo.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	HMX3,EN2,HOXA2,HOXA3,HOXD4
Pubmed	17678855	Dlx1 and Dlx2 control neuronal versus oligodendroglial cell fate acquisition in the developing forebrain.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	ASCL1,NKX2-2,DLX1,DLX2,GAD1
Pubmed	11850178	The synpolydactyly homolog (spdh) mutation in the mouse -- a defect in patterning and growth of limb cartilage elements.	Pubmed	7.740E-5	1.000E0	8.504E-3	1.014E-1	5	17	GLI1,HOXA13,HOXD11,HOXD12,HOXD13
Pubmed	31253590	ARIH2 Is a Vif-Dependent Regulator of CUL5-Mediated APOBEC3G Degradation in HIV Infection.	Pubmed	8.040E-5	1.000E0	8.504E-3	1.014E-1	23	336	HNRNPM,NEDD8,ARIH1,RPL23A,RPL26,ETS1,RPS24,RNF187,HAX1,XRN2,DCUN1D5,DCAF11,SNRPD3,SNRPG,U2AF2,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPK,HSPA1B,HSPA1L,ILF3,FEM1C
Pubmed	19474326	Role of neuroepithelial Sonic hedgehog in hypothalamic patterning.	Pubmed	8.212E-5	1.000E0	8.504E-3	1.014E-1	6	27	PAX6,DBX1,DLX2,TBR1,GBX2,GLI1
Pubmed	21490064	Primary cilia control telencephalic patterning and morphogenesis via Gli3 proteolytic processing.	Pubmed	8.212E-5	1.000E0	8.504E-3	1.014E-1	6	27	ASCL1,PAX6,DLX2,GAD1,GLI1,TH
Pubmed	9811942	Genome-wide mapping of unselected transcripts from extraembryonic tissue of 7.5-day mouse embryos reveals enrichment in the t-complex and under-representation on the X chromosome.	Pubmed	8.363E-5	1.000E0	8.504E-3	1.014E-1	18	229	ABCF1,BMP6,CDH5,CLCN7,YIPF3,MRPL50,PSMB2,TINF2,DIAPH1,FOLR1,USP39,GAPDH,TARS1,TPM3,CNBP,GFM1,EXOSC5,LTB
Pubmed	24965446	Host factors that interact with the pestivirus N-terminal protease, Npro, are components of the ribonucleoprotein complex.	Pubmed	8.394E-5	1.000E0	8.504E-3	1.014E-1	10	81	EIF3I,HNRNPM,C1orf35,PTCD3,RPL23A,RPL26,HNRNPA2B1,HNRNPK,VARS1,ILF3
Pubmed	7912569	Forward spreading in the establishment of a vertebrate Hox expression boundary: the expression domain separates into anterior and posterior zones, and the spread occurs across implanted glass barriers.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA3,HOXC6,HOXD4
Pubmed	23219549	Accelerating the tempo of the segmentation clock by reducing the number of introns in the Hes7 gene.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	UNCX,HOXB6,HOXB9
Pubmed	21398516	Mechanistic control of carcinoembryonic antigen-related cell adhesion molecule-1 (CEACAM1) splice isoforms by the heterogeneous nuclear ribonuclear proteins hnRNP L, hnRNP A1, and hnRNP M.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HNRNPM,HNRNPA1,HNRNPL
Pubmed	15070702	Leukemic transformation of hematopoietic progenitors by MLL-GAS7 in the absence of Hoxa7 or Hoxa9.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	GAS7,HOXA7,HOXA9
Pubmed	18299791	Association analysis of heat shock protein 70 gene polymorphisms in schizophrenia.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HSPA1A,HSPA1B,HSPA1L
Pubmed	24077667	Fecal calprotectin, MMP-9, and human beta-defensin-2 levels in pediatric inflammatory bowel disease.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MMP9,S100A8,S100A9
Pubmed	24743017	NEDD4 controls the expression of GUCD1, a protein upregulated in proliferating liver cells.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	GUCD1,ELAVL3,PCDHA6
Pubmed	2890554	Expression of a homeo domain protein in noncontact-inhibited cultured cells and postmitotic neurons.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA5,HOXA6,HOXA7
Pubmed	2576400	Mouse homeo-genes within a subfamily, Hox-1.4, -2.6 and -5.1, display similar anteroposterior domains of expression in the embryo, but show stage- and tissue-dependent differences in their regulation.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA3,HOXB4,HOXD4
Pubmed	7965042	DLX-2, MASH-1, and MAP-2 expression and bromodeoxyuridine incorporation define molecularly distinct cell populations in the embryonic mouse forebrain.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	ASCL1,NEU1,DLX2
Pubmed	30679571	Curcumin inhibits the TGF-?1-dependent differentiation of lung fibroblasts via PPAR?-driven upregulation of cathepsins B and L.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	CTSB,CTSL,TGFB1
Pubmed	22745600	Hox proteins display a common and ancestral ability to diversify their interaction mode with the PBC class cofactors.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA9,HOXB6,HOXB8
Pubmed	30684575	Long non-coding RNA AGAP2-AS1 promotes the proliferation of glioma cells by sponging miR-15a/b-5p to upregulate the expression of HDGF and activating Wnt/?-catenin signaling pathway.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MIR15B,AGAP2-AS1,HDGF
Pubmed	19284577	Serum levels of soluble receptor for advanced glycation end products and of S100 proteins are associated with inflammatory, autoantibody, and classical risk markers of joint and vascular damage in rheumatoid arthritis.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	S100A8,S100A9,S100A12
Pubmed	1756725	HOX4 genes encode transcription factors with potential auto- and cross-regulatory capacities.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXD4,HOXD8,HOXD10
Pubmed	8645219	Isolation of the murine S100 protein MRP14 (14 kDa migration-inhibitory-factor-related protein) from activated spleen cells: characterization of post-translational modifications and zinc binding.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	S100A8,S100A9,S100A10
Pubmed	18813331	Variations in HSP70 genes associated with noise-induced hearing loss in two independent populations.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HSPA1A,HSPA1B,HSPA1L
Pubmed	10837826	S100 proteins in Corpora amylacea from normal human brain.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	S100A2,S100A8,S100A9
Pubmed	10632600	A highly conserved enhancer in the Dlx5/Dlx6 intergenic region is the site of cross-regulatory interactions between Dlx genes in the embryonic forebrain.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	DLX1,DLX2,DLX6
Pubmed	24975020	S100A8, S100A9 and S100A12 activate airway epithelial cells to produce MUC5AC via extracellular signal-regulated kinase and nuclear factor-?B pathways.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	S100A8,S100A9,S100A12
Pubmed	19347735	Chronic lymphocytic leukemia and 13q14: miRs and more.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	DLEU2,MIR16-1,DLEU1
Pubmed	29042517	Control of growth and gut maturation by 	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXD3,HOXD4,HOXD10
Pubmed	30753902	MiR-15/16 mediate crosstalk between the MAPK and Wnt/?-catenin pathways during hepatocyte differentiation from amniotic epithelial cells.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MIR16-1,MIR16-2,MIR15B
Pubmed	2575552	Anterior boundaries of Hox gene expression in mesoderm-derived structures correlate with the linear gene order along the chromosome.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA5,HOXA6,HOXA7
Pubmed	12757856	Cloning of novel human SEC14p-like proteins: ligand binding and functional properties.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	SEC14L3,SEC14L4,SEC14L2
Pubmed	12660155	Functional expression of the epithelial Ca(2+) channels (TRPV5 and TRPV6) requires association of the S100A10-annexin 2 complex.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	S100A10,TRPV6,TRPV5
Pubmed	24127533	The absence of mutations in homeobox candidate genes HOXA3, HOXB3, HOXD3 and PITX2 in familial and sporadic thyroid hemiagenesis.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA3,HOXB3,HOXD3
Pubmed	28821666	GABAergic Interneuron Differentiation in the Basal Forebrain Is Mediated through Direct Regulation of Glutamic Acid Decarboxylase Isoforms by Dlx Homeobox Transcription Factors.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	DLX1,DLX2,GAD1
Pubmed	20413449	The generation of superficial cortical layers is regulated by levels of the transcription factor Pax6.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	PAX6,TBR1,SATB2
Pubmed	8096385	Reversal of axonal pathways from rhombomere 3 correlates with extra Hox expression domains.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	EN2,HOXA1,HOXA3
Pubmed	26923392	Blood expression of matrix metalloproteinases 8 and 9 and of their inducers S100A8 and S100A9 supports diagnosis and prognosis of PDAC-associated diabetes mellitus.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MMP9,S100A8,S100A9
Pubmed	23222639	HLA-DO acts as a substrate mimic to inhibit HLA-DM by a competitive mechanism.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HLA-DMA,HLA-DMB,HLA-DOA
Pubmed	9441667	Hox group 3 paralogous genes act synergistically in the formation of somitic and neural crest-derived structures.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA3,HOXB3,HOXD3
Pubmed	26805816	Unraveling Molecular Differences of Gastric Cancer by Label-Free Quantitative Proteomics Analysis.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HNRNPA2B1,HNRNPD,HNRNPL
Pubmed	31142541	Single cell expression analysis reveals anatomical and cell cycle-dependent transcriptional shifts during heart development.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	CDH5,TGFB1,TNNT2
Pubmed	28429718	A computational systems approach identifies synergistic specification genes that facilitate lineage conversion to prostate tissue.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	NKX3-1,COL1A1,POU5F1
Pubmed	29273679	The 	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXD4,HOXD8,HOXD13
Pubmed	26820751	Fat accumulation in differentiated brown adipocytes is linked with expression of Hox genes.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA1,HOXA5,HOXC4
Pubmed	28576978	Hox5 Paralogous Genes Modulate Th2 Cell Function during Chronic Allergic Inflammation via Regulation of Gata3.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA5,HOXB5,HOXC5
Pubmed	1676674	Murine genes related to the Drosophila AbdB homeotic genes are sequentially expressed during development of the posterior part of the body.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXD10,HOXD11,HOXD12
Pubmed	17082650	Proteomic identification of in vivo substrates for matrix metalloproteinases 2 and 9 reveals a mechanism for resolution of inflammation.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MMP9,S100A8,S100A9
Pubmed	10354475	Evidence that Hoxa expression domains are evolutionarily transposed in spinal ganglia, and are established by forward spreading in paraxial mesoderm.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA6,HOXA7,HOXA9
Pubmed	25594541	The miR-15 family enhances the radiosensitivity of breast cancer cells by targeting G2 checkpoints.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MIR16-1,MIR16-2,MIR15B
Pubmed	7806300	Physical mapping of the retinoid X receptor B gene in mouse and human.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	RXRB,SLC39A7,HSD17B8
Pubmed	9192850	Transcript mapping in a 46-kb sequenced region at the core of 12q13.3 amplification in human cancers.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	TSPAN31,AGAP2,OS9
Pubmed	20568452	[Effect of HSP70 gene polymorphism on genetic susceptibility of pneumoconiosis of coal worker].	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HSPA1A,HSPA1B,HSPA1L
Pubmed	11578867	Different levels of Hoxa2 are required for particular developmental processes.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	PAX6,EVX1,HOXA2
Pubmed	3019676	A new homeo-box is present in overlapping cosmid clones which define the mouse Hox-1 locus.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXA1,HOXA3,HOXA5
Pubmed	7894075	Insertion of a targeting construct in a Hoxd-10 allele can influence the control of Hoxd-9 expression.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXD4,HOXD10,HOXD11
Pubmed	20980834	Chromatin unfolding by Cdt1 regulates MCM loading via opposing functions of HBO1 and HDAC11-geminin.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	GMNN,HDAC11,KAT7
Pubmed	15053971	Expression of retinaldehyde dehydrogenase II and sequential activation of 5' Hoxb genes in the mouse caudal hindbrain.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXB5,HOXB6,HOXB8
Pubmed	9501100	Selectivity, sharing and competitive interactions in the regulation of Hoxb genes.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXB4,HOXB5,HOXB6
Pubmed	3000607	Homeo box gene complex on mouse chromosome 11: molecular cloning, expression in embryogenesis, and homology to a human homeo box locus.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXB5,HOXB6,HOXB8
Pubmed	17962312	Automethylation of G9a and its implication in wider substrate specificity and HP1 binding.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	EHMT2,CBX5,CBX3
Pubmed	27363011	The posterior HOXD locus: Its contribution to phenotype and malignancy of Ewing sarcoma.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXD10,HOXD11,HOXD13
Pubmed	11967891	Cortical and thalamic axon pathfinding defects in Tbr1, Gbx2, and Pax6 mutant mice: evidence that cortical and thalamic axons interact and guide each other.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	PAX6,TBR1,GBX2
Pubmed	7579515	Developmental expression of the mouse Evx-2 gene: relationship with the evolution of the HOM/Hox complex.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	EVX1,HOXA13,HOXD13
Pubmed	29949169	S100A8/A9 promotes MMP-9 expression in the fibroblasts from cardiac rupture after myocardial infarction by inducing macrophages secreting TNF?.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MMP9,S100A8,S100A9
Pubmed	25261849	MiR-15/16 complex targets p70S6 kinase 1 and controls cell proliferation in MDA-MB-231 breast cancer cells.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MIR16-1,MIR16-2,MIR15B
Pubmed	7907794	Cloning and characterization of two members of the vertebrate Dlx gene family.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	DLX1,DLX2,DLX6
Pubmed	25403480	Glucose tolerance is associated with differential expression of microRNAs in skeletal muscle: results from studies of twins with and without type 2 diabetes.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	MIR16-1,MIR16-2,MIR15B
Pubmed	7628700	Compound mutants for the paralogous hoxa-4, hoxb-4, and hoxd-4 genes show more complete homeotic transformations and a dose-dependent increase in the number of vertebrae transformed.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HOXB4,HOXB5,HOXD4
Pubmed	16518465	Specific remodeling of splenic architecture by cytomegalovirus.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	CCR7,LTB,LTBR
Pubmed	9022055	Restricted expression of cadherin-8 in segmental and functional subdivisions of the embryonic mouse brain.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	PAX6,DLX2,GBX2
Pubmed	20498198	Polymorphisms in the Hsp70 gene locus are genetically associated with systemic lupus erythematosus.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HSPA1A,HSPA1B,HSPA1L
Pubmed	25417112	Target-selective protein S-nitrosylation by sequence motif recognition.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	S100A8,S100A9,GAPDH
Pubmed	9311912	Negative regulation by HLA-DO of MHC class II-restricted antigen processing.	Pubmed	8.419E-5	1.000E0	8.504E-3	1.014E-1	3	4	HLA-DMA,HLA-DMB,HLA-DOA
Pubmed	23533145	In-depth proteomic analyses of exosomes isolated from expressed prostatic secretions in urine.	Pubmed	8.732E-5	1.000E0	8.810E-3	1.050E-1	52	1070	MAN2A1,MMP9,APEH,ARF1,SEC14L3,RNASET2,HNRNPM,NEU1,ALDH1L2,CD81,SLC9A3R2,SERPINI1,CLIC1,CLN5,CTSA,VMO1,CRYAB,CTSB,CTSL,PSMB2,PSME2,C11orf52,TBC1D10A,NUTF2,GGT6,PCDH12,B3GNT8,S100A8,S100A9,FGG,NID2,FLOT2,FOLR1,NPC2,NAAA,GAPDH,GATM,WWP1,WWP2,THBS4,PDCD10,TNXB,SEC14L2,DDAH2,CD2AP,HNRNPK,HSPA1A,HSPA1B,IDH2,SLC44A2,LAMC1,LCP1
Pubmed	31076518	SETD1A Methyltransferase Is Physically and Functionally Linked to the DNA Damage Repair Protein RAD18.	Pubmed	8.886E-5	1.000E0	8.954E-3	1.068E-1	19	251	CCDC97,NCOA5,SUGP1,CLK2,ZRANB2,HCFC2,PPP1R10,CSNK2B,BRD2,RBM5,RNPC3,USP39,LUC7L3,TOP2A,TPM3,CBX3,HSPA1B,DAP3,SYMPK
Pubmed	24591637	Ablation of the oncogenic transcription factor ERG by deubiquitinase inhibition in prostate cancer.	Pubmed	8.903E-5	1.000E0	8.961E-3	1.068E-1	8	52	XRN2,SFPQ,SF3B1,HNRNPA1,HNRNPA2B1,HNRNPD,HSPD1,ILF3
Pubmed	10737800	Shotgun sequencing of the human transcriptome with ORF expressed sequence tags.	Pubmed	9.020E-5	1.000E0	9.067E-3	1.081E-1	32	551	ACADSB,NVL,MRPL55,CRYAB,ZSCAN12,SYTL2,SUGP2,GMPR2,RXRB,EIF3M,R3HDM2,SEC31A,ZNF335,NT5C2,SRP19,PCDHGA11,PCDHGA7,KAT7,SF3B1,TNS4,TNXB,HNRNPL,HOXA5,HOXA7,HOXB8,VWF,ZIC1,ZFHX2,ZKSCAN8,ZNF225,TRIM54,LCP1
Pubmed	11042152	Cloning and functional analysis of cDNAs with open reading frames for 300 previously undefined genes expressed in CD34+ hematopoietic stem/progenitor cells.	Pubmed	9.327E-5	1.000E0	9.366E-3	1.117E-1	22	317	MRPS18B,CHMP4A,GSTK1,NACA,UQCR10,EEF1E1,C1orf43,POLR1C,PSMD13,FARSB,CKLF,RNF181,MRPL51,BET1L,ZNF644,COPZ1,IPO9,VAMP5,JTB,EIF3K,DDAH2,ORMDL3
Pubmed	28192407	TTF-1/NKX2-1 binds to DDB1 and confers replication stress resistance to lung adenocarcinomas.	Pubmed	9.541E-5	1.000E0	9.568E-3	1.141E-1	14	152	LEMD2,SLC25A3,ATF2,TMEM214,PSME1,SFPQ,GAPDH,NUP210,SATB2,TMPO,TOP2A,XRCC4,KPNA4,LMNB1
Pubmed	29478914	Genome-wide CRISPR-Cas9 Screen Identifies Leukemia-Specific Dependence on a Pre-mRNA Metabolic Pathway Regulated by DCPS.	Pubmed	9.598E-5	1.000E0	9.614E-3	1.146E-1	23	340	NCOA5,LSM2,HNRNPM,HMX3,MRPL50,SMC6,LRRC59,RPS27,UTP15,SFPQ,IGF2BP3,SNRPD3,SNRPF,MAK16,NUP210,SF3B1,TMPO,TOP2A,EDC4,HNRNPA2B1,MEAF6,INTS3,LMNB1
Pubmed	32353859	A SARS-CoV-2 protein interaction map reveals targets for drug repurposing.	Pubmed	9.798E-5	1.000E0	9.804E-3	1.169E-1	21	296	ACADM,AGPS,NEU1,THTPA,CSNK2B,UBAP2L,G3BP2,INHBE,TIMM9,BRD2,NUTF2,TRMT1,NPC2,SRP19,TUBGCP2,GGCX,NUP210,OS9,EXOSC5,SLC44A2,PUSL1
Pubmed	21102463	Genome-wide meta-analysis increases to 71 the number of confirmed Crohn's disease susceptibility loci.	Pubmed	9.820E-5	1.000E0	9.814E-3	1.170E-1	12	116	GPR65,PRDM1,BSN,CCR6,PLCL1,ZPBP2,IKZF3,SLC22A5,GALC,ICAM1,ORMDL3,LTB
Pubmed	27375898	HIV-host interactome revealed directly from infected cells.	Pubmed	1.013E-4	1.000E0	1.008E-2	1.202E-1	15	172	NACA,POLR2B,PSMD13,PIGK,RCN1,IKZF3,TM9SF1,IKBIP,NUP210,OS9,HSPA1A,HSPD1,BAG6,ABHD16A,LMNB1
Pubmed	21658586	Lhx6 and Lhx8 coordinately induce neuronal expression of Shh that controls the generation of interneuron progenitors.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	DLX1,DLX2,SOX6,GAD1,GLI1,ZIC1
Pubmed	18794329	EPB41L5 functions to post-transcriptionally regulate cadherin and integrin during epithelial-mesenchymal transition.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	UNCX,EN2,GBX2,TGFB1,HOXB4,WNT3A
Pubmed	20668538	A novel role for Dbx1-derived Cajal-Retzius cells in early regionalization of the cerebral cortical neuroepithelium.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	ASCL1,SP8,PAX6,DBX1,TBR1,WNT3A
Pubmed	29967281	SP8 and SP9 coordinately promote D2-type medium spiny neuron production by activating 	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	ADORA2A,ASCL1,SP8,DLX1,DLX2,SP9
Pubmed	17652306	Keeping the (kinase) party going: SLP-76 and ITK dance to the beat.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	HLA-DMA,HLA-DMB,HLA-DOA,HLA-DPA1,HLA-DPB1,LCK
Pubmed	29653964	TRRAP is essential for regulating the accumulation of mutant and wild-type p53 in lymphoma.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	EIF3I,ZFYVE16,EIF3M,SEC31A,TUBGCP2,SF3B1
Pubmed	22103833	One protein to rule them all: modulation of cell surface receptors and molecules by HIV Nef.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	CD209,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DPA1,HLA-DPB1
Pubmed	17126317	Rescue of cytochrome P450 oxidoreductase (Por) mouse mutants reveals functions in vasculogenesis, brain and limb patterning linked to retinoic acid homeostasis.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	EN2,GLI1,HOXA13,HOXD11,HOXD12,HOXD13
Pubmed	21533046	Loss of ATF2 function leads to cranial motoneuron degeneration during embryonic mouse development.	Pubmed	1.021E-4	1.000E0	1.008E-2	1.202E-1	6	28	NEFH,NKX2-2,PAX6,ATF2,TH,HOXB3
Pubmed	23463506	The intracellular interactome of tetraspanin-enriched microdomains reveals their function as sorting machineries toward exosomes.	Pubmed	1.022E-4	1.000E0	1.008E-2	1.202E-1	17	212	EIF3I,HNRNPM,FUBP1,CD81,RPL23A,RPL26,SFPQ,SNRPD3,GAPDH,EIF3K,TMPO,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPK,ICAM1,ILF3
